ID,cluster,full_text,FAVORITE_C,QUOTE_C,REPLY_C,RETWEET_C,VIEWS_C
1747225780663304498,13,"This is what it is about: exporting Islam and conquering the world, something for which Khomeini established the first Islamic state 45 years ago. Hassan Nasralla, the leader of Hezbollah declares on X: ""May ALLAH strengthen the shoulders of our Iranian brothers 🌹 .""Let his… https://t.co/7a8mQw66C6",162,6,27,60,7582.0
1747016680755069066,1,Breaking: Iran’s IRGC claims responsibility for attack in Erbil Iraq targeting US consulate and airport.#IRGCterrorists https://t.co/sliqxvaDfl,245,8,22,79,21176.0
1746593405293965431,13,"Tussen de ontmoetingen met al die lieve mensen gisterenavond op de nieuwjaarsreceptie, vond ik 1 ontmoeting toch heel speciaal en ontroerend.“Mevrouw, Mevrouw, mogen wij met u op de foto staan?”Ik keek om en ineens zag ik vier prachtige jonge meisjes, waarvan er eentje me een… https://t.co/mZkCNWFTDl",294,1,13,23,9626.0
1746498567634636950,10,Wat een topfeest! Een feest waar Nadia en ik mochten DJ’en naast the one and only Sven Ornelis… dat kan toch niet anders dan een top feest zijn? 😅Samen met meer dan 5000 toffe mensen en vol leuke momenten en toffe babbels in ons warm Vlaanderen.Een goede start van een… https://t.co/4JekafMLRX,132,0,9,9,5720.0
1742653546968031718,1,"Vandaag zijn er in Iran meer dan 100 mensen om het leven gekomen en meer dan 170 mensen raakten gewond door ontploffingen tijdens de herdenkingsplechtigheid voor Qasem Soleimani.We weten nog niet wie de daders zijn, maar we weten wel bepaalde zaken door het verleden.En dat is… https://t.co/0LsUoUaLHt",153,2,26,39,8769.0
1742651486906261742,1,"More than 100 people were killed in Iran today and more than 170 injured by explosions during the memorial ceremony for Qasem Soleimani.We don’t know yet who the perpetrators are, but we do know certain things from the past.Often, the perpetrator of such things in the past was… https://t.co/Ts18xODiiL",914,39,91,290,53885.0
1742268071287341426,9,"Hamas commander al-Arouri has been eliminated. He’s the number 2 of their military branch.In Qatar he celebrated, together with the other Hamas leaders, the horrific massacre of 7/10. Prayers had to be said and Allah was thanked for the “victory”.Razi Mousavi, one of the most… https://t.co/Sskr8mxlg9",1374,30,88,334,79065.0
1738283728709804513,13,"Lekkere chili con carne 🌶️ van Theo, Arnout en de andere Hagelandse N-VA’ers. Alles uitverkocht voor het goede doel! De opbrengst van De Warmste Week gaat dit jaar naar kwetsbare kinderen en jongeren. Daar zet ik me graag voor in. Prettige kerstdagen allemaal! 🎅🏼 🎄… https://t.co/Qa7BUiujRn",129,0,19,8,5423.0
1737169982415392841,9,HLN ONDERZOEK. Hoe de ‘Europese leider van Hamas’ zijn imperium runt vanuit Brussel https://t.co/OMUsYikhKD,77,1,11,18,5838.0
1736779743368761404,1,"Canada Ottawa...It has gotten to the point where even small children, visiting Santa Claus in a shopping mall, are scared.Aggressive pro-Hamas activists do not care about any of this. With their faces covered, they feel supremely powerful.What do these people think they are… https://t.co/AhMmaox49J",1084,28,141,327,80284.0
1602992544878825472,3,@_martensthomas @openvld Regering De Croo. Állerslechtste begroting van gáns Europa… https://t.co/vk7OaqkoxK,44,0,2,3,
1602997132914475008,1,@_martensthomas @openvld En het is aan de woordvoerder van de VLD om te bepalen wat volksvertegenwoordigers zouden moeten doen? 🙄,5,0,0,1,
1747627844333613227,1,"Correctie: volgens Statbel zijn er 1,4 milj inactieven mét vervangingsinkomen!Deze zijn wel degelijk beschikbaar voor de arbeidsmarkt!Maw de ambitie om te activeren mag best hoger zijn!@alainmoutonVL @TrendsKanaalZ @DenysJan https://t.co/PmcbBCO6a2",7,0,1,1,394.0
1747191407037538698,13,"Stuitend.Weeral GEEN MEERDERHEID aanwezig in de Kamer. Na de vele debacles van vorig jaar, en de publieke en mediatieke berispingen, begint het nieuwe jaar al even slecht. Vivaldi heeft nochtans een brede meerderheid in de Kamercommissies. Wetsontwerpen over staatloosheid (en… https://t.co/DfE47hAwu0",390,10,71,81,30171.0
1746246674836549972,1,Vollen bak !#NVA2024 https://t.co/namELP2qeI,51,0,8,4,1392.0
1741346843378786343,1,Boeiend en uitgebreid interview met politicoloog @Fgandoul in @DoorbraakBe:‘Maar mijn grootste teleurstelling is het mislukken van het zetten van stappen in een noodzakelijke staatshervorming. Ik ben daar heel boos over. We wisten dat eigenlijk al van in het begin: je kan geen…,309,2,18,67,32965.0
1737738223474840003,10,Waarom verspreidt OpenVLD foute informatie naar haar partijleden? https://t.co/Z3U5EhiMSJ,553,11,33,135,29941.0
1735656077700538802,13,"Advies aan geïnteresseerden: best het hele #oeso rapport lezen,  niet enkel de opgeleukte samenvatting of de reacties erop van #Vivaldi. Enkele zaken:we waren niet voorbereid, golf 1 eiste meer slachtoffers dan elders. Maar pas na 4 jaar is er een eerste evaluatie. 1.",136,3,13,28,13589.0
1735656087708209323,1,"De gebruikelijke crisiscascade werd niet gevolgd, in plaats daarvan kwamen er ad hoc organen met een onduidelijk kader. Er wordt gewezen op het gebrek van transparantie en onduidelijkheid ivm belangenconflicten, met implicaties voor de wetenschappelijke onderbouwing. 2. https://t.co/HeWjueUKB0",12,0,3,0,295.0
1735656090153476248,12,"Het Crisiscentrum werd gebypassed, was onvoldoende gekend door spelers op het domein van volksgezondheid en had onvoldoende politieke steun om haar rol te spelen. Dit werd destijds trouwens meermaals opgemerkt door mijn collega @Yngvild8. 3. https://t.co/W2oinXeQd2",9,0,1,0,277.0
1735656093202698359,1,"De oprichting van het Coronacommissariaat bracht beterschap, maar was zeker niet zo ideaal als #vivaldi wil doen uitschijnen. Het rapport roept verder in de tekst op om de rol van het Nationaal Crisiscentrum expliciet te erkennen als coördinerende instantie. 4. https://t.co/BMGEKuApSX",9,0,1,0,252.0
1735656095882817701,12,Wat betreft de wetenschappelijke adviezen wordt de nadruk gelegd op transparantie. Ik wil hier toch bij vermelden dat de verslagen pas openbaar werden gemaakt na aandringen door het parlement!Bovendien zijn de verslagen ook vandaag nog moeilijk vindbaar. 5. https://t.co/T8j0DhoNwA,12,0,1,1,245.0
1735656098445533473,12,"Er werd te weinig geëvalueerd en te weinig verantwoordelijkheid afgelegd tijdens de pandemie. Het enige dat gebeurde, waren de parlementaire evaluatiecommissies en enkele audits door het Rekenhof...Hoe vaak hebben we dat in commissie niet aangehaald? @KDepoorterMP @Yngvild8 6. https://t.co/F2bABPxB5A",14,0,1,2,284.0
1735656103248044246,1,Qua oversterfte deden we het bijzonder slecht in 2020. Vooral in Brussel en Wallonië waren er veel extra overlijdens. In 2021 en 2022 ging het gelukkig beter. 7. https://t.co/QzhOUfh2qs,9,0,1,0,227.0
1735656105764647187,1,"De woonzorgcentra werden enorm hard getroffen. De tekorten aan beschermingsmateriaal hebben hierin zeker een rol gespeeld en dat werd nog erger door de onduidelijkheid in bevoegdheden hieromtrent, met vele tijdrovende discussies en late beslissingen. 8. https://t.co/fqHIbfc5FP",10,0,3,0,216.0
1735656109472383451,1,"OESO adviseert betere inbedding van de woonzorgcentra in het lokale zorgsysteem, zodat ze zwaarder kunnen wegen bij een sanitaire crisis.Ik denk dat een betere link met ziekenhuizen en andere zorgverstrekkers inderdaad een bijzonder belangrijk werkpunt is. 9. https://t.co/GXe6pOLmgJ",12,0,1,0,218.0
1735656112068673999,1,"Er wordt gesproken over een ""slow start"" van de testcapaciteit. In het begin vd crisis is er m.i. een kapitale fout gemaakt door veel te laat op te schalen en enkel in te zetten op het nationale referentielab.Er wordt echter geen inschatting gemaakt van de impact hiervan. 10. https://t.co/TJepDPGsLe",12,0,2,0,228.0
1735656114543333610,1,Hopelijk worden hier dus lessen uit getrokken. 11. https://t.co/q57nCjfFcj,10,0,1,0,199.0
1735656116921475321,1,"De mentale impact was enorm. Vooral bij kwetsbare groepen, net als bij jongeren en zorgverstrekkers.Ik vind het trouwens nog altijd ongelofelijk dat er zo weinig opvolging is geweest van zorgverstrekkers. De besmettingen bij deze groep werden bv. nooit apart opgevolgd. 12.",13,0,2,0,222.0
1735656118964158698,1,"Het vertrouwen in de nationale overheid (32%) is 10% lager dan in andere OESO landen. Daarentegen is het vertrouwen in de zorgsector, het onderwijs en de administratie groot. Ook het vertrouwen in het parlement is helaas laag. We werden dan ook te vaak buitenspel gezet. 13. https://t.co/75pdHR8lbQ",12,0,2,0,205.0
1735656121799520617,1,Het onderwijssysteem heeft goed standgehouden. In vergelijking met andere landen bleven de scholen veel meer open. Applaus voor de onderwijsministers en het onderwijzend personeel! @BenWeyts. 14. https://t.co/W5myYXHHjs,15,0,2,0,191.0
1735656124374823216,1,"Kortom. Onze paraatheid trok op niks. En nog steeds zitten we met dezelfde warboel aan onduidelijke structuren.En toch klopt #vivaldi zich op de borst. Waarom zijn we niet veel eerder begonnen met gedetailleerde evaluaties, zoals in NL? (https://t.co/anZnv4gbRk) 15.",13,0,1,0,188.0
1735656126639730697,1,"En geen pandemieplan hebben is wel degelijk een probleem, volgens het OESO rapport. En nogal uitzonderlijk. Men is weliswaar bezig aan een nieuw plan, dat binnenkort een eerste keer wordt besproken. Maar ook daar: waarom nu pas?  16. https://t.co/ZfJbwBpFK2",11,0,2,0,264.0
1735656129185632630,1,"Tenslotte: het rapport telt bijna 300 bladzijden. Het zou goed zijn als alle verantwoordelijken die evaluatie eens goed en met de nodige nederigheid lezen. En dan vooral de werkpunten zien. Niet alleen de pluimpjes, die er zeker ook te vinden zijn. https://t.co/3UkGJUQhx0Einde.",18,0,2,1,380.0
1735794389618663695,1,P.s. In post 6 bedoel ik natuurlijk verantwoording,2,0,1,0,329.0
1742450548077445261,1,@threadreaderapp unroll,0,0,1,0,167.0
1735571204491128901,12,Minister Frank Vandenbroucke zit in nauwe schoentjes door het aanhoudende parlementaire onderzoekswerk van collega Kathleen Depoorter. De Franstalige media loven ons oppositiewerk. Zo hoort u het eens van een ander. 😅🫡@KDepoorterMP https://t.co/lZRwMSzfnA,399,4,43,58,16353.0
1733759441089007954,1,@woverschelden @vincent_v_p En zo blijft de al gigantische belastingdruk nóg verder stijgen… https://t.co/wzWlVgw2Al,147,0,4,42,3465.0
1733085590306857291,12,"Ernstige aanwijzingen van corruptie bij diensten Frank Vandenbroucke. @alexanderdecroo weigert te antwoorden op vragen in de Kamer, minister zelf komt geen uitleg geven na bekend worden details. En de media? Op @HLN_BE na stilte!Waar blijft vierde macht? https://t.co/0x7KhvJgJS",702,12,124,175,38326.0
1733102742422401049,1,@FVOostende @alexanderdecroo @HLN_BE Zoals ik schreef: op @HLN_BE na.,3,0,0,0,1195.0
1733131552605745400,12,"Vaccingate:Hoe fout was de communicatie rond de openbare aanbesteding voor het contract van het vaccindistributie?De aanleiding voor de switch van distributeur was een nota van de inspectie financiën, zo gaf VDB aan. Om later te verklaren dat die nota eigenlijk niet bestond 1/ https://t.co/mg6K8Y0CLE",314,12,34,86,25728.0
1733132122188067106,1,Mijn opmerkingen dat de nieuwe distributeur niet klaar zou zijn tegen de herfstcampagne 2022 lachte de minister weg.Om later via juridische procedures toch weer beroep te moeten doen op de oude distributeur 2/,32,0,1,5,1021.0
1733133110126989496,1,Reden waarom de distributeur niet klaar was voor de campagne was dat er geen vergunning was voor de diepvriezers tot -80. Bovendien beschikte de nieuwe distributeur niet over voldoende vriezers. De inspectie van het FAGG werd hierover ontkend door VDB wanneer ik ernaar vroeg 3/,29,0,1,5,1018.0
1733135052802805953,12,"De vacature bij Movianto, gepubliceerd vóór toewijs tender, zou enkel voor een Europese opdracht gebruikt worden. Zo stelde Vandenbroucke. Later echter kwam hij hierop terug 4/ https://t.co/Vd6uzySgKW",37,1,2,8,1891.0
1733137132313514417,1,"In de vele vragensessies stoten we bovendien op foute communicatie rond stocktelling, vervallen farmaceutische grondstoffen, vervallen narcotica etc .. 5/",34,0,1,7,984.0
1733138850036236497,8,"De switch van vaccindistributeur zou 4 miljoen besparen, volgens de minister. De verhuis van de vaccins kost echter minstens 4 miljoen euro. De 273.000 euro die de minister aangaf betreft enkel de inbound bij Movianto 6/ https://t.co/DfYgPik50i",39,0,1,7,1089.0
1733140667545604365,12,Tussen de tender die ingetrokken werd en de uiteindelijk aan Movianto toegewezen tender voerde de FOD volksgezondheid een marktonderzoek uit. Ik vroeg de verslagen op en kwam tot de vaststelling dat het voornamelijk een zoektocht naar diepvriezers betrof 7/…,33,1,1,8,1172.0
1733141353591083186,10,"Het arrest van de Raad van State verwijst naar 10 verklaringen op eer. Ze gaat ervan uit dat deze, onder eed, waarheidsgetrouw zijn.Echter de verklaringen geven aan dat er geen contact was tussen de topambtenaar en de deelnemende partij Movianto 8/ https://t.co/tl7p638hHg",29,0,1,5,1010.0
1733142055054975443,2,"De verklaringen vrijgegeven op 7 december tonen het tegenovergestelde..In hoeverre kan de minister zijn verdedigingslinie, namelijk het arrest van de Raad van State aanhouden wanneer de verklaringen waarop het gestoeld is onwaar blijken te zijn? 9/",40,1,1,6,914.0
1733142347926389174,12,En in hoeverre kan de topambtenaar na dergelijke verklaringen blijven functioneren? 10/,39,0,1,6,906.0
1733142957157425379,1,Op 4 juli 2023 stelde ik de minister formeel de vraag of volgens hem belangenvermenging uitgesloten kon worden. Zijn antwoord was duidelijk 👇11/ https://t.co/lvRH9QIIbt,89,0,5,21,3106.0
1733143613167546701,12,Gisteren stelde @villapolitica hem dezelfde vraag.. check het verschil in antwoord 👇Beelden @vrtnws 12/ https://t.co/47dlMtxmzT,43,0,3,9,1350.0
1733144067498791362,8,"@villapolitica @vrtnws “Dit dossier is een spinnenweb dat zich langzaam rond u zal sluiten”, zei ik ooit tegen de minister… 13/13",78,1,4,10,1461.0
1732862655256281191,12,"‘Meteen, nu, vandaag bewijs publiek maken’ reageerde min. Vandenbroucke op vraag @KDepoorterMP over dubieuze aanbesteding covid-vaccins. @HLN_BE maakt ze ‘meteen, nu, vandaag’ publiek, wij vragen minister naar tekst en uitleg maar meerderheid (niet in aantal) blokt af. Gênant. https://t.co/MnpMVqY2t3",259,1,37,58,15400.0
1732730668214374628,8,Vraag in @DeKamerBE ingediend namens @KDepoorterMP aan @alexanderdecroo over brief die hij ontving over mogelijk gesjoemel bij overheidsopdracht maar die… schuift door naar FVDB! Premier die zijn paraplu opentrekt. Het is weinig moedig maar veelzeggend. https://t.co/YCeScwaloJ,333,4,41,80,14924.0
1732733568768508292,12,@vilosoof @DeKamerBE @KDepoorterMP @alexanderdecroo Die heeft al veelvuldig de vraag gekregen en de kans gegrepen om niet te antwoorden.,11,1,2,2,670.0
1730564128844988523,3,"Na de bespreking van de beleidsnota Pensioenen deze week, is dé conclusie: de pensioenlasten lopen uit de hand. Sinds het aantreden van de regering-De Croo, zijn de pensioenuitgaven gestegen met 20 miljard tot 71,2 miljard euro. Compleet onverantwoord!https://t.co/temBnsaUKD",28,1,5,5,1118.0
1759939089774657573,1,"Als @alexanderdecroo het meent met het Europees industriebeleid en onze industrie en landbouw niet volledig onderuit wil halen, gaat hij niet mee in de waanzin van zijn Groene coalitiepartners maar tekent hij Cassatieberoep aan tegen het klimaatarrest https://t.co/Oa7YV4fcWE",190,4,27,34,5458.0
1710618529005723707,9,"@alexanderdecroo Oh please, your government is world champion appeasing the ayatollah regime in Iran, and attacking Israel. 👎",439,4,40,32,26215.0
1745171506617876622,1,"“Is het gigantische begrotingstekort een bedreiging?”Neen, zegt Van Quickenborne. OpenVLD ontkent de realiteit. Ze is daarmee een bedreiging geworden voor onze welvaart.#Voka #Debat https://t.co/KhpkJuVSnP",451,1,50,67,15439.0
1744807672132612582,1,@pdsutter Het racistische ANC moet zelf voor het tribunaal omdat ze blanken uitmoorden en omdat ze wapens leveren aan Rusland om Europese kinderen te doden in Oekraïne. Stop uw hypocrisie aub.,562,3,49,53,18349.0
1682645293337116674,1,"@alexanderdecroo Beste @alexanderdecroo,Ik zou het even met u willen hebben over de vorige brief van u.De brief waarin u beloofde: minder belastingen, meer besparingen…Herinnert u zich die brief nog? Die belofte nog? U maakte ze ook al bij vorige verkiezingen… https://t.co/7qosAw6vUQ",812,4,22,156,25873.0
1745005539677904938,9,@carogennez @CIJ_ICJ Een regime aanklagen door op het schootje van een racistisch en Europese burgers uitmoordend regime te gaan zitten. Uw Israël-haat maakt u blind.,359,0,32,28,6001.0
1750052944601358730,12,"Één telefoontje:✅contract 1,4 miljoen✅10 transporten✅een consultant voor jou op de FOD, betaald door Europa“Goede relaties maken het verschil”DE MEDISTA-TAPES. Topambtenaar bezorgde Franse multinational contract van 1,4 miljoen zonder aanbesteding https://t.co/Yoc3tFbJg9",233,6,10,73,9893.0
